0		0.026699659
0.014014	0.026699806
0.028028	0.026707842
0.042042	0.026723871
0.0560561	0.026747996
0.0700701	0.026780323
0.0840841	0.026820952
0.0980981	0.026869988
0.1121121	0.026927531
0.1261261	0.026993684
0.1401401	0.027068546
0.1541541	0.027152216
0.1681682	0.027244793
0.1821822	0.027346371
0.1961962	0.027457047
0.2102102	0.027576912
0.2242242	0.027706058
0.2382382	0.027844573
0.2522522	0.027992544
0.2662663	0.028150054
0.2802803	0.028317185
0.2942943	0.028494014
0.3083083	0.028680617
0.3223223	0.028877064
0.3363363	0.029083425
0.3503503	0.029299764
0.3643644	0.02952614
0.3783784	0.029762611
0.3923924	0.030009228
0.4064064	0.030266038
0.4204204	0.030533084
0.4344344	0.030810404
0.4484484	0.031098031
0.4624625	0.031395991
0.4764765	0.031704305
0.4904905	0.03202299
0.5045045	0.032352055
0.5185185	0.032691504
0.5325325	0.033041333
0.5465465	0.033401534
0.5605606	0.033772089
0.5745746	0.034152977
0.5885886	0.034544166
0.6026026	0.034945618
0.6166166	0.035357289
0.6306306	0.035779126
0.6446446	0.036211067
0.6586587	0.036653045
0.6726727	0.037104982
0.6866867	0.037566793
0.7007007	0.038038385
0.7147147	0.038519655
0.7287287	0.039010493
0.7427427	0.039510779
0.7567568	0.040020385
0.7707708	0.040539173
0.7847848	0.041066995
0.7987988	0.041603698
0.8128128	0.042149115
0.8268268	0.042703073
0.8408408	0.043265388
0.8548548	0.043835866
0.8688689	0.044414306
0.8828829	0.045000496
0.8968969	0.045594214
0.9109109	0.04619523
0.9249249	0.046803305
0.9389389	0.047418189
0.9529529	0.048039623
0.966967	0.04866734
0.980981	0.049301063
0.994995	0.049940507
1.009009	0.050585376
1.023023	0.051235367
1.037037	0.051890168
1.051051	0.052549459
1.0650651	0.053212909
1.0790791	0.053880181
1.0930931	0.054550931
1.1071071	0.055224806
1.1211211	0.055901443
1.1351351	0.056580477
1.1491491	0.057261531
1.1631632	0.057944223
1.1771772	0.058628165
1.1911912	0.059312962
1.2052052	0.059998214
1.2192192	0.060683513
1.2332332	0.061368448
1.2472472	0.062052601
1.2612613	0.062735553
1.2752753	0.063416876
1.2892893	0.06409614
1.3033033	0.064772913
1.3173173	0.065446758
1.3313313	0.066117235
1.3453453	0.066783903
1.3593594	0.067446318
1.3733734	0.068104035
1.3873874	0.068756609
1.4014014	0.069403591
1.4154154	0.070044536
1.4294294	0.070678997
1.4434434	0.071306527
1.4574575	0.071926682
1.4714715	0.07253902
1.4854855	0.073143099
1.4994995	0.07373848
1.5135135	0.074324731
1.5275275	0.074901418
1.5415415	0.075468114
1.5555556	0.076024398
1.5695696	0.076569851
1.5835836	0.077104062
1.5975976	0.077626624
1.6116116	0.078137138
1.6256256	0.078635212
1.6396396	0.079120461
1.6536536	0.079592508
1.6676677	0.080050984
1.6816817	0.080495531
1.6956957	0.080925797
1.7097097	0.081341442
1.7237237	0.081742137
1.7377377	0.08212756
1.7517517	0.082497405
1.7657658	0.082851373
1.7797798	0.08318918
1.7937938	0.083510553
1.8078078	0.08381523
1.8218218	0.084102965
1.8358358	0.084373525
1.8498498	0.084626687
1.8638639	0.084862246
1.8778779	0.08508001
1.8918919	0.085279801
1.9059059	0.085461456
1.9199199	0.085624828
1.9339339	0.085769784
1.9479479	0.085896208
1.961962	0.086003998
1.975976	0.086093069
1.98999	0.086163352
2.004004	0.086214794
2.018018	0.086247359
2.032032	0.086261027
2.046046	0.086255794
2.0600601	0.086231674
2.0740741	0.086188696
2.0880881	0.086126908
2.1021021	0.086046371
2.1161161	0.085947168
2.1301301	0.085829394
2.1441441	0.085693162
2.1581582	0.085538604
2.1721722	0.085365865
2.1861862	0.085175108
2.2002002	0.084966512
2.2142142	0.084740274
2.2282282	0.084496603
2.2422422	0.084235728
2.2562563	0.083957891
2.2702703	0.083663349
2.2842843	0.083352377
2.2982983	0.083025262
2.3123123	0.082682307
2.3263263	0.082323829
2.3403403	0.081950158
2.3543543	0.081561641
2.3683684	0.081158635
2.3823824	0.080741511
2.3963964	0.080310653
2.4104104	0.079866458
2.4244244	0.079409334
2.4384384	0.0789397
2.4524524	0.078457988
2.4664665	0.077964638
2.4804805	0.077460103
2.4944945	0.076944845
2.5085085	0.076419335
2.52252252	0.075884052
2.53653653	0.075339485
2.55055055	0.074786131
2.56456456	0.074224494
2.57857857	0.073655084
2.59259259	0.07307842
2.6066066	0.072495025
2.62062062	0.071905427
2.63463463	0.071310162
2.64864864	0.070709767
2.66266266	0.070104786
2.67667667	0.069495765
2.69069069	0.068883252
2.7047047	0.0682678
2.71871871	0.067649962
2.73273273	0.067030293
2.74674674	0.066409348
2.76076076	0.065787686
2.77477477	0.06516586
2.78878878	0.064544428
2.8028028	0.063923944
2.81681681	0.06330496
2.83083083	0.062688028
2.84484484	0.062073695
2.85885885	0.061462508
2.87287287	0.060855007
2.88688688	0.06025173
2.9009009	0.05965321
2.91491491	0.059059975
2.92892892	0.058472548
2.94294294	0.057891445
2.95695695	0.057317178
2.97097097	0.05675025
2.98498498	0.056191157
2.99899899	0.055640388
3.01301301	0.055098425
3.02702702	0.05456574
3.04104104	0.054042798
3.05505505	0.053530052
3.06906906	0.053027947
3.08308308	0.052536921
3.09709709	0.052057396
3.11111111	0.051589789
3.12512512	0.051134502
3.13913913	0.050691929
3.15315315	0.050262449
3.16716716	0.049846433
3.18118118	0.049444237
3.19519519	0.049056206
3.2092092	0.048682672
3.22322322	0.048323954
3.23723723	0.047980359
3.25125125	0.047652178
3.26526526	0.047339691
3.27927927	0.047043164
3.29329329	0.046762847
3.3073073	0.046498978
3.32132132	0.046251779
3.33533533	0.04602146
3.34934934	0.045808213
3.36336336	0.045612217
3.37737737	0.045433636
3.39139139	0.04527262
3.4054054	0.045129301
3.419419414	0.045003799
3.433433428	0.044896216
3.447447442	0.04480664
3.461461456	0.044735143
3.47547547	0.044681782
3.489489484	0.044646597
3.503503498	0.044629615
3.517517512	0.044630846
3.531531526	0.044650283
3.54554554	0.044687905
3.559559554	0.044743675
3.573573568	0.04481754
3.587587582	0.044909433
3.601601596	0.04501927
3.61561561	0.045146951
3.62962962	0.045292363
3.64364364	0.045455375
3.65765765	0.045635843
3.67167167	0.045833607
3.68568568	0.046048492
3.69969969	0.046280307
3.71371371	0.04652885
3.72772772	0.046793899
3.74174174	0.047075223
3.75575575	0.047372573
3.76976976	0.047685688
3.78378378	0.048014292
3.79779779	0.048358095
3.81181181	0.048716797
3.82582582	0.049090079
3.83983983	0.049477615
3.85385385	0.049879062
3.86786786	0.050294067
3.88188188	0.050722263
3.89589589	0.051163272
3.9099099	0.051616705
3.92392392	0.052082161
3.93793793	0.052559229
3.95195195	0.053047485
3.96596596	0.053546497
3.97997997	0.054055822
3.99399399	0.054575008
4.008008	0.055103592
4.02202202	0.055641106
4.03603603	0.056187068
4.05005004	0.056740994
4.06406406	0.057302386
4.07807807	0.057870744
4.09209209	0.058445559
4.1061061	0.059026315
4.12012011	0.059612491
4.13413413	0.060203559
4.14814814	0.060798988
4.16216216	0.061398242
4.17617617	0.062000779
4.19019018	0.062606054
4.2042042	0.063213521
4.21821821	0.063822629
4.23223223	0.064432824
4.24624624	0.065043553
4.26026025	0.065654259
4.27427427	0.066264387
4.28828828	0.06687338
4.3023023	0.067480681
4.31631631	0.068085734
4.33033032	0.068687985
4.34434434	0.069286883
4.35835835	0.069881875
4.37237237	0.070472416
4.38638638	0.07105796
4.40040039	0.071637969
4.41441441	0.072211905
4.42842842	0.072779239
4.44244244	0.073339444
4.45645645	0.073892001
4.47047046	0.074436397
4.48448448	0.074972125
4.49849849	0.075498687
4.5125125	0.07601559
4.5265265	0.076522354
4.5405405	0.077018502
4.5545545	0.077503572
4.5685686	0.077977107
